Time (decimal days from 0 A.D), Extinction coefficient beta (m^-1), Ice water content of cloud IWC (g m^{-3})
731112.32002560584805905819, 0.00000000000000000000, 0.00000000000000000000
731112.32014134654309600592, 0.00000000000000000000, 0.00000000000000000000
731112.32025708723813295364, 0.00000000000000000000, 0.00000000000000000000
731112.32037282793316990137, 0.00000000000000000000, 0.00000000000000000000
731112.32048856862820684910, 0.00000000000000000000, 0.00000000000000000000
731112.32060430932324379683, 0.00000000000000000000, 0.00000000000000000000
731112.32072005001828074455, 0.00000000000000000000, 0.00000000000000000000
731112.32083579071331769228, 0.00000000000000000000, 0.00000000000000000000
731112.32095153140835464001, 0.00000000000000000000, 0.00000000000000000000
731112.32106727210339158773, 0.00000000000000000000, 0.00000000000000000000
731112.32118301279842853546, 0.00000000000000000000, 0.00000000000000000000
731112.32129875349346548319, 0.00000000000000000000, 0.00000000000000000000
731112.32141449418850243092, 0.00000000000000000000, 0.00000000000000000000
731112.32153023488353937864, 0.00000000000000000000, 0.00000000000000000000
731112.32164597557857632637, 0.00000000000000000000, 0.00000000000000000000
731112.32176171627361327410, 0.00000000000000000000, 0.00000000000000000000
731112.32187745696865022182, 0.00000000000000000000, 0.00000000000000000000
731112.32199319766368716955, 0.00000000000000000000, 0.00000000000000000000
731112.32210893835872411728, 0.00000000000000000000, 0.00000000000000000000
731112.32222467905376106501, 0.00000064751236380973, 0.00000518781032722060
731112.32234041974879801273, 0.00000161366427103344, 0.00001292853177455952
731112.32245616044383496046, 0.00000667703394605994, 0.00007104058284770839
731112.32257190113887190819, 0.00001663229670003585, 0.00017696001865675646
731112.32268764183390885592, 0.00000465538774731764, 0.00004310862712747123
731112.32280338252894580364, 0.00002118335485582173, 0.00020909989311899494
731112.32291912322398275137, 0.00002260498136172924, 0.00046179345847863359
731112.32303486391901969910, 0.00002024242966046824, 0.00023577835153576948
731112.32315060461405664682, 0.00001132705846416240, 0.00008374543440923809
731112.32326634530909359455, 0.00000865007757803675, 0.00007562273771006503
731112.32338208600413054228, 0.00000047072627734950, 0.00000185821966226465
731112.32349782669916749001, 0.00000210772980600885, 0.00002150783737598425
731112.32361356739420443773, 0.00000908001012635800, 0.00008306363156442653
731112.32372930808924138546, 0.00004535034281059674, 0.00055294859544657762
731112.32384504878427833319, 0.00003822774582546776, 0.00048073306385683638
731112.32396078947931528091, 0.00003105649967820635, 0.00028382416042040532
731112.32407653017435222864, 0.00003473240064892888, 0.00065514417588540832
731112.32419227086938917637, 0.00001627675412143559, 0.00015785660064471664
731112.32430801156442612410, 0.00000271070633996523, 0.00001092559731495923
731112.32442375225946307182, 0.00000797240428531829, 0.00007239802358754832
731112.32453949295450001955, 0.00004067180629026054, 0.00091213879968117105
731112.32465523364953696728, 0.00001862439675626676, 0.00016827482424424539
731112.32477097434457391500, 0.00003658437206525563, 0.00025817290580162520
731112.32488671503961086273, 0.00003089247359575788, 0.00028013771936870644
731112.32500245573464781046, 0.00001929635122096220, 0.00017780141432603350
731112.32511819642968475819, 0.00001848419684743220, 0.00017241965153487883
731112.32523393712472170591, 0.00000533434451763778, 0.00003398845995206629
731112.32534967781975865364, 0.00000067490721377978, 0.00000362632110826571
731112.32546541851479560137, 0.00000000000000000000, 0.00000000000000000000
731112.32558115920983254910, 0.00000000000000000000, 0.00000000000000000000
731112.32569689990486949682, 0.00000879077506300747, 0.00014350735157014454
731112.32581264059990644455, 0.00000186657416158860, 0.00001855372381821063
731112.32592838129494339228, 0.00000877730282532999, 0.00007654458362283014
731112.32604412198998034000, 0.00000420969613566732, 0.00003239957325723088
731112.32615986268501728773, 0.00000000000000000000, 0.00000000000000000000
731112.32627560338005423546, 0.00000000000000000000, 0.00000000000000000000
731112.32639134407509118319, 0.00000058863812167116, 0.00000434680651147352
731112.32650708477012813091, 0.00000145512677524134, 0.00001074540419448405
731112.32662282546516507864, 0.00000000000000000000, 0.00000000000000000000
731112.32673856616020202637, 0.00000000000000000000, 0.00000000000000000000
731112.32685430685523897409, 0.00000000000000000000, 0.00000000000000000000
731112.32697004755027592182, 0.00000000000000000000, 0.00000000000000000000
731112.32708578824531286955, 0.00000000000000000000, 0.00000000000000000000
731112.32720152894034981728, 0.00000000000000000000, 0.00000000000000000000
731112.32731726963538676500, 0.00000000000000000000, 0.00000000000000000000
731112.32743301033042371273, 0.00000000000000000000, 0.00000000000000000000
731112.32754875102546066046, 0.00000000000000000000, 0.00000000000000000000
731112.32766449172049760818, 0.00000000000000000000, 0.00000000000000000000
731112.32778023241553455591, 0.00000000000000000000, 0.00000000000000000000
731112.32789597311057150364, 0.00000000000000000000, 0.00000000000000000000
731112.32801171380560845137, 0.00000373336077575416, 0.00002984382713452892
731112.32812745450064539909, 0.00000000000000000000, 0.00000000000000000000
731112.32824319519568234682, 0.00000540514733652652, 0.00006275440639591859
731112.32835893589071929455, 0.00000000000000000000, 0.00000000000000000000
731112.32847467658575624228, 0.00000403859020350389, 0.00002610121108079842
731112.32859041728079319000, 0.00001306633919743274, 0.00011864375654905208
731112.32870615797583013773, 0.00003814841522599233, 0.00031798137243422084
731112.32882189867086708546, 0.00003252428402257368, 0.00025132172385077472
731112.32893763936590403318, 0.00003711538706467922, 0.00030986374255080634
731112.32905338006094098091, 0.00002586653174424008, 0.00030128204687624268
731112.32916912075597792864, 0.00002172370664427433, 0.00017530069570096199
731112.32928486145101487637, 0.00006034597218064506, 0.00054444913370789623
731112.32940060214605182409, 0.00009161504653672545, 0.00086010470664959235
731112.32951634284108877182, 0.00009468120157546025, 0.00093750310712837704
731112.32963208353612571955, 0.00008559926143322356, 0.00092691721490145251
731112.32974782423116266727, 0.00004341127815593346, 0.00046127774231676172
731112.32986356492619961500, 0.00005296165367183459, 0.00046593155793578193
731112.32997930562123656273, 0.00009571328725620009, 0.00087206827456571070
731112.33009504631627351046, 0.00004507685233518324, 0.00039259922839985685
731112.33021078701131045818, 0.00005481227852230558, 0.00049507586382048496
731112.33032652770634740591, 0.00009633967841830354, 0.00098776190695806939
731112.33044226840138435364, 0.00003926096932060347, 0.00041324116778973231
731112.33055800909642130136, 0.00012269177008269791, 0.00110957669633845145
731112.33067374979145824909, 0.00017387736999515654, 0.00236120295949959237
731112.33078949048649519682, 0.00011247806019858009, 0.00102578135320942039
731112.33090523118153214455, 0.00011513433430031992, 0.00124607090238511211
731112.33102097187656909227, 0.00009024423123911413, 0.00073073766926283880
731112.33113671257160604000, 0.00006621637516873740, 0.00068859532454800269
731112.33125245326664298773, 0.00003718602362333280, 0.00034151696842444495
731112.33136819396167993546, 0.00005899118009865824, 0.00072588418905073057
731112.33148393465671688318, 0.00010594921597717558, 0.00125927203676624985
731112.33159967535175383091, 0.00008191369282378134, 0.00066317578561774111
731112.33171541604679077864, 0.00009447584137365784, 0.00087154504355222416
731112.33183115674182772636, 0.00008278677802021014, 0.00079424132885934969
731112.33194689743686467409, 0.00003808737265471793, 0.00032522596216748485
731112.33206263813190162182, 0.00008726370532407105, 0.00073490445692166737
731112.33217837882693856955, 0.00007020071483002183, 0.00051896190485372241
731112.33229411952197551727, 0.00010586820407963422, 0.00091579230506622794
731112.33240986021701246500, 0.00014850958977264631, 0.00212307526602430966
731112.33252560091204941273, 0.00012209572588708437, 0.00133509990730283764
731112.33264134160708636045, 0.00017150731038959805, 0.00238946975544715272
731112.33275708230212330818, 0.00012316315743795520, 0.00143842614841080277
731112.33287282299716025591, 0.00017952602040117248, 0.00338420778544405070
731112.33298856369219720364, 0.00013693943465675036, 0.00206741392315255585
731112.33310430438723415136, 0.00015062686549199253, 0.00301250604624725936
731112.33322004508227109909, 0.00005669631640420502, 0.00048644181204619607
731112.33333578577730804682, 0.00012259419003694772, 0.00253942008544790713
731112.33345152647234499454, 0.00006604641861480059, 0.00144816172407986670
731112.33356726716738194227, 0.00003392411939055831, 0.00032121111333040643
731112.33368300786241889000, 0.00001188493564583484, 0.00011814382901564941
731112.33379874855745583773, 0.00000684383019088083, 0.00006654532411292868
731112.33391448925249278545, 0.00001517500840591701, 0.00014341237052274469
731112.33403022994752973318, 0.00000627678330240076, 0.00004613433758199186
731112.33414597064256668091, 0.00000384441068371670, 0.00002463185133689628
731112.33426171133760362864, 0.00000471162890177040, 0.00003506071827196100
731112.33437745203264057636, 0.00001394308138140770, 0.00014366462494601199
731112.33449319272767752409, 0.00001461989597489214, 0.00007473992503143148
731112.33460893342271447182, 0.00001867813674350554, 0.00016302690794307010
731112.33472467411775141954, 0.00001898322870832323, 0.00019001440896004510
731112.33484041481278836727, 0.00002215188727466870, 0.00023731903711197695
731112.33495615550782531500, 0.00003878154508480710, 0.00038237174819018109
731112.33507189620286226273, 0.00004756545640487578, 0.00055918208615141443
731112.33518763689789921045, 0.00002324537883297408, 0.00009340800884935995
731112.33530337759293615818, 0.00003556879209144905, 0.00038194184179208949
731112.33541911828797310591, 0.00006127962477489628, 0.00040983862545943873
731112.33553485898301005363, 0.00005418292795020007, 0.00059562109897511365
731112.33565059967804700136, 0.00007672773744145234, 0.00089750712333669575
731112.33576634037308394909, 0.00008334935969657980, 0.00118021686991523858
731112.33588208106812089682, 0.00019122058027953780, 0.00299975255352535712
731112.33599782176315784454, 0.00011381067682582786, 0.00112919274187884633
731112.33611356245819479227, 0.00014680384993129492, 0.00148461935009891965
731112.33622930315323174000, 0.00010266884857215849, 0.00100162945621199220
731112.33634504384826868773, 0.00003698366686898947, 0.00026206008829062567
731112.33646078454330563545, 0.00015029783816221214, 0.00229723483983072449
731112.33657652523834258318, 0.00010269764981022273, 0.00114539433010848405
731112.33669226593337953091, 0.00007397180817388678, 0.00064097752251461473
731112.33680800662841647863, 0.00009152818505801501, 0.00131569312800057666
731112.33692374732345342636, 0.00004233506202182333, 0.00030257239156011276
731112.33703948801849037409, 0.00005598729636518306, 0.00039542498417414747
731112.33715522871352732182, 0.00005784430064602785, 0.00047269975022071306
731112.33727096940856426954, 0.00003271243295342240, 0.00020702853484718292
731112.33738671010360121727, 0.00001652809690927233, 0.00012002184044969215
731112.33750245079863816500, 0.00001528509982821764, 0.00014084004794515586
731112.33761819149367511272, 0.00002460313216653947, 0.00021118558752132677
731112.33773393218871206045, 0.00001115516370075148, 0.00008466620118339258
731112.33784967288374900818, 0.00000590416288956156, 0.00004427687446237914
731112.33796541357878595591, 0.00000561255007332946, 0.00003244142782673000
731112.33808115427382290363, 0.00002496971211710694, 0.00041669073865223573
731112.33819689496885985136, 0.00000405215590602348, 0.00002788097392334055
731112.33831263566389679909, 0.00003830039291617556, 0.00011426470243308764
731112.33842837635893374681, 0.00001737614121600576, 0.00015234038189751000
731112.33854411705397069454, 0.00001034752745473968, 0.00007766154000705838
731112.33865985774900764227, 0.00003403781718990114, 0.00033316569110963318
731112.33877559844404459000, 0.00005165247609685373, 0.00037024344672112062
731112.33889133913908153772, 0.00004962869070498199, 0.00043627763756294298
731112.33900707983411848545, 0.00003300145072124486, 0.00034082343838973876
731112.33912282052915543318, 0.00005724519003488147, 0.00058961190524583281
731112.33923856122419238091, 0.00003668668259373813, 0.00031910813633307576
731112.33935430191922932863, 0.00007735022454322799, 0.00065264150490235227
731112.33947004261426627636, 0.00004962029801378264, 0.00049566329293354106
731112.33958578330930322409, 0.00003624619342186077, 0.00045158109168495807
731112.33970152400434017181, 0.00001808340910109395, 0.00016387434872786575
731112.33981726469937711954, 0.00002750475290379266, 0.00023061323072453256
731112.33993300539441406727, 0.00004595219582811907, 0.00052831123584188839
731112.34004874608945101500, 0.00013907666399709344, 0.00144247849568745015
731112.34016448678448796272, 0.00010022408350637572, 0.00097614298659108795
731112.34028022747952491045, 0.00024756877041600821, 0.00248220503136581047
731112.34039596817456185818, 0.00040084249449964798, 0.00420902533360720602
731112.34051170886959880590, 0.00028084671067641053, 0.00331787793907409659
731112.34062744956463575363, 0.00020530759594485602, 0.00190572366833910304
731112.34074319025967270136, 0.00017742998139281646, 0.00173736355168985397
731112.34085893095470964909, 0.00013962543322719180, 0.00126510139029610753
731112.34097467164974659681, 0.00023088573308059781, 0.00191741371763141802
731112.34109041234478354454, 0.00017246887352580277, 0.00139767978823310008
731112.34120615303982049227, 0.00019519199722067422, 0.00170328941087840701
731112.34132189373485743999, 0.00017467039138254864, 0.00173998851304476339
731112.34143763442989438772, 0.00019678431644805063, 0.00202621996572897173
731112.34155337512493133545, 0.00030114236151430250, 0.00264268942880722859
731112.34166911581996828318, 0.00014874404902579376, 0.00141271698527384000
731112.34178485651500523090, 0.00011766065698773189, 0.00093712878502391281
731112.34190059721004217863, 0.00019542589737773532, 0.00186581624841001647
731112.34201633790507912636, 0.00018729099441969687, 0.00192888338469430327
731112.34213207860011607409, 0.00012236801825294235, 0.00118988895918579682
731112.34224781929515302181, 0.00012338438326741898, 0.00109334941156569838
731112.34236355999018996954, 0.00016280029926855845, 0.00163524477722241566
731112.34247930068522691727, 0.00011816526118243088, 0.00129494378406855770
731112.34259504138026386499, 0.00013625845414390217, 0.00109067283529414049
731112.34271078207530081272, 0.00019482926539509375, 0.00222048012080648585
731112.34282652277033776045, 0.00010549064903044421, 0.00102626911666925803
731112.34294226346537470818, 0.00006391118292152608, 0.00057308777273854124
731112.34305800416041165590, 0.00010062271974599342, 0.00116272524636088924
731112.34317374485544860363, 0.00005685148409773439, 0.00034135304341148363
731112.34328948555048555136, 0.00011103887394810886, 0.00076783720202335112
731112.34340522624552249908, 0.00010603119033370514, 0.00284362153614424115
731112.34352096694055944681, 0.00021456438127425611, 0.00183187185309368564
731112.34363670763559639454, 0.00017722020408581123, 0.00139239961001986611
731112.34375244833063334227, 0.00020831208867261704, 0.00185935263393310294
731112.34386818902567028999, 0.00021460196240470037, 0.00272116399537593746
731112.34398392972070723772, 0.00016610710792628599, 0.00138679850344472630
731112.34409967041574418545, 0.00029355573761977345, 0.00241121929128703142
731112.34421541111078113317, 0.00018751161873050798, 0.00172399148835813889
731112.34433115180581808090, 0.00013244171514866093, 0.00099905721738940815
731112.34444689250085502863, 0.00012889185618157739, 0.00100193308631518459
731112.34456263319589197636, 0.00008394013613958284, 0.00060702892917496995
731112.34467837389092892408, 0.00038429320943036624, 0.00363816172931095624
731112.34479411458596587181, 0.00024019948572586881, 0.00160959072692641418
731112.34490985528100281954, 0.00034325888738874900, 0.00272804042886267252
731112.34502559597603976727, 0.00022779525934138621, 0.00149476839334111689
731112.34514133667107671499, 0.00031286821043981217, 0.00228944331544758423
731112.34525707736611366272, 0.00023055930855312215, 0.00206965927043948044
731112.34537281806115061045, 0.00022125756196898517, 0.00163696494802851276
731112.34548855875618755817, 0.00031945814302833831, 0.00203686808283883242
731112.34560429945122450590, 0.00040873247154540329, 0.00332866385644501640
731112.34572004014626145363, 0.00049279217716898579, 0.00393057965890588473
731112.34583578084129840136, 0.00045180256514577464, 0.00374654694740520367
731112.34595152153633534908, 0.00093399052911531926, 0.01177404199270853762
731112.34606726223137229681, 0.00042785656127904056, 0.00292874361335963493
731112.34618300292640924454, 0.00042294211861086873, 0.00301279576901200379
731112.34629874362144619226, 0.00036035147379948323, 0.00236741608853924647
731112.34641448431648313999, 0.00022665186142793384, 0.00153582417490209680
731112.34653022501152008772, 0.00031090921949747228, 0.00195626352064740038
731112.34664596570655703545, 0.00018267741566528720, 0.00222965319374869748
731112.34676170640159398317, 0.00020712497613549578, 0.00132363451167245481
731112.34687744709663093090, 0.00014123569199568552, 0.00090171284715931388
731112.34699318779166787863, 0.00015456003725457232, 0.00116596332574907063
731112.34710892848670482635, 0.00018360971748544529, 0.00123711914926752506
731112.34722466918174177408, 0.00015905976054916057, 0.00096265065740709676
731112.34734040987677872181, 0.00018262271473776134, 0.00145466537073265329
731112.34745615057181566954, 0.00017129482775652744, 0.00130139443262880516
731112.34757189126685261726, 0.00013415787446859187, 0.00105202029527463404
731112.34768763196188956499, 0.00018508388411653433, 0.00127605727288654207
731112.34780337265692651272, 0.00027288841303446686, 0.00166668719166898627
731112.34791911335196346045, 0.00018283193429066997, 0.00138151968679870851
731112.34803485404700040817, 0.00026954433985540806, 0.00217796000791462257
731112.34815059474203735590, 0.00017862485292681170, 0.00139422068700216289
731112.34826633543707430363, 0.00018790325305643467, 0.00135566383044338789
731112.34838207613211125135, 0.00026451767854387704, 0.00285479916850072844
731112.34849781682714819908, 0.00024031023574847462, 0.00124935900364101329
731112.34861355752218514681, 0.00025686518855660165, 0.00170274464362097028
731112.34872929821722209454, 0.00020986874121400255, 0.00148243215883638859
731112.34884503891225904226, 0.00031593176182897142, 0.00236782293217907124
731112.34896077960729598999, 0.00025079749749490332, 0.00219845692814252605
731112.34907652030233293772, 0.00021422937908404047, 0.00161489849113911422
731112.34919226099736988544, 0.00021436695805714248, 0.00145078659368464693
731112.34930800169240683317, 0.00016897067832850678, 0.00124475716544420823
731112.34942374238744378090, 0.00026230734866573477, 0.00360947595933958998
731112.34953948308248072863, 0.00023947419882222747, 0.00152419574533817779
731112.34965522377751767635, 0.00018222858210200645, 0.00141070993194746409
731112.34977096447255462408, 0.00020417042427738101, 0.00144408721165733547
731112.34988670516759157181, 0.00016877837943309564, 0.00157440006212207929
731112.35000244586262851954, 0.00015589156821465926, 0.00105425210503115076
731112.35011818655766546726, 0.00007689944046630173, 0.00050860816236826480
731112.35023392725270241499, NaN, NaN
731112.35034966794773936272, NaN, NaN
731112.35046540864277631044, NaN, NaN
731112.35058114933781325817, NaN, NaN
731112.35069689003285020590, 0.00009874303544102150, 0.00088613010702247026
731112.35081263072788715363, 0.00024875857522247861, 0.00315832163838539225
731112.35092837142292410135, 0.00032135608071562653, 0.00703845331397362842
731112.35104411211796104908, 0.00029247114911904316, 0.00242012021818227563
731112.35115985281299799681, 0.00026526586998035294, 0.00255183153102023826
731112.35127559350803494453, 0.00040488739044894985, 0.00760837184357401452
731112.35139133420307189226, 0.00040429305914707484, 0.00333740312533885568
731112.35150707489810883999, 0.00028270373761281868, 0.00253314716032431537
731112.35162281559314578772, 0.00019266915975323380, 0.00170012449567554435
731112.35173855628818273544, 0.00036008235904696036, 0.00269577212726198299
731112.35185429698321968317, 0.00026807181646300055, 0.00255322991827697764
731112.35197003767825663090, 0.00022728994143615357, 0.00160592988434325170
731112.35208577837329357862, 0.00025690818377649036, 0.00217427196040095947
731112.35220151906833052635, 0.00020197530364294501, 0.00159831661224103675
731112.35231725976336747408, 0.00027084204932155452, 0.00150693003272465422
731112.35243300045840442181, 0.00020722868369096284, 0.00219536266498411136
731112.35254874115344136953, 0.00020858347807982674, 0.00141445515556001019
731112.35266448184847831726, 0.00038702286197441854, 0.00327802139042904185
731112.35278022254351526499, 0.00026966201352391473, 0.00193873378570291093
731112.35289596323855221272, 0.00033566034745312508, 0.00300199364163340841
731112.35301170393358916044, 0.00047422608917630578, 0.00424879966088084586
731112.35312744462862610817, 0.00013272230786230818, 0.00092109011538710369
731112.35324318532366305590, 0.00017337169419361014, 0.00096108646085946517
731112.35335892601870000362, 0.00011386399892052489, 0.00085557980060417635
731112.35347466671373695135, 0.00019016905298132513, 0.00143430712149555505
731112.35359040740877389908, 0.00010915562358089834, 0.00074562895442699742
731112.35370614810381084681, 0.00010212050795485611, 0.00081190937905181336
731112.35382188879884779453, 0.00015136115824443695, 0.00131169102228968228
731112.35393762949388474226, 0.00006512351410485615, 0.00054677842082849503
731112.35405337018892168999, 0.00007154648314512156, 0.00057830630978518817
731112.35416911088395863771, 0.00010056844986428516, 0.00058987945190676100
731112.35428485157899558544, 0.00003916449976217985, 0.00029331493731313252
731112.35440059227403253317, 0.00008055951738920154, 0.00066073944877875486
731112.35451633296906948090, 0.00004972196237393052, 0.00064949566579858569
731112.35463207366410642862, 0.00011835430267034115, 0.00317183308573143257
731112.35474781435914337635, 0.00008230191131306121, 0.00119037043059132697
731112.35486355505418032408, 0.00007018400941012962, 0.00065533016606018923
731112.35497929574921727180, 0.00010793953456569760, 0.00085643757878610209
731112.35509503644425421953, 0.00038096403736128867, 0.00528197511144359172
731112.35521077713929116726, 0.00024485250310211129, 0.00317826818037609182
731112.35532651783432811499, 0.00019468722343629217, 0.00165504849711772340
731112.35544225852936506271, 0.00016994427580021301, 0.00204904466534233057
731112.35555799922440201044, 0.00019863212761528311, 0.00304994087695192916
731112.35567373991943895817, 0.00029033766226630912, 0.00572564634123414601
731112.35578948061447590590, 0.00018643190980782975, 0.00206388010824540540
731112.35590522130951285362, 0.00027814867060223393, 0.00377088755796912631
731112.35602096200454980135, 0.00015270164885589391, 0.00146930927990681390
731112.35613670269958674908, 0.00013983229826549788, 0.00148028998599931136
731112.35625244339462369680, 0.00013286705982014271, 0.00147770351944631097
731112.35636818408966064453, 0.00032793538783643068, 0.00332285089467331245
731112.35648392478469759226, 0.00009613787649293001, 0.00098797607007587067
731112.35659966547973453999, 0.00007803294779987245, 0.00061983869694722394
731112.35671540617477148771, 0.00015296010404708063, 0.00150503957681796005
731112.35683114686980843544, 0.00027546550011384760, 0.00424694338487650348
731112.35694688756484538317, 0.00009472226452282445, 0.00105552297558939153
731112.35706262825988233089, 0.00009339600171902668, 0.00085599851158230729
731112.35717836895491927862, 0.00014741735105228276, 0.00191523016346575089
731112.35729410964995622635, 0.00007602791264286994, 0.00049062515705384883
731112.35740985034499317408, 0.00006928227514922548, 0.00055886836647194525
731112.35752559104003012180, 0.00006124032361793329, 0.00052977437217865617
731112.35764133173506706953, 0.00006700133107963542, 0.00052403016551146042
731112.35775707243010401726, 0.00004912108130430567, 0.00036439626612695106
731112.35787281312514096498, 0.00005263727648634759, 0.00033081890527574746
731112.35798855382017791271, 0.00007934537369961786, 0.00049121019345786893
731112.35810429451521486044, 0.00022385759749196608, 0.00562719360832534231
731112.35822003521025180817, 0.00007445254870909064, 0.00083582218149149171
731112.35833577590528875589, 0.00008119546044323600, 0.00067083083429199646
731112.35845151660032570362, 0.00025017948379236923, 0.00332224381320913274
731112.35856725729536265135, 0.00020575973590467776, 0.00222481804327109237
731112.35868299799039959908, 0.00018917697363880355, 0.00115375930645621400
731112.35879873868543654680, 0.00018173249032992679, 0.00248533690695752069
731112.35891447938047349453, 0.00014095622196869448, 0.00151195496979266808
731112.35903022007551044226, 0.00013215645608182807, 0.00166254370363123384
731112.35914596077054738998, 0.00006173472495700413, 0.00038277998947036575
731112.35926170146558433771, 0.00018423700116002858, 0.00196430468569990186
731112.35937744216062128544, 0.00031600248578063437, 0.00384039516814136620
731112.35949318285565823317, 0.00032699365697437050, 0.00284500397377131752
731112.35960892355069518089, 0.00024202583180377716, 0.00243896937941915238
731112.35972466424573212862, 0.00029766761853312543, 0.00350987707533086460
731112.35984040494076907635, 0.00028515462186302866, 0.00263139728673269895
731112.35995614563580602407, 0.00035328050760891424, 0.00353356050381427225
731112.36007188633084297180, 0.00021628777518956931, 0.00191504872690520175
731112.36018762702587991953, 0.00038505611527606348, 0.00547304843499511924
731112.36030336772091686726, 0.00034408368048210861, 0.00393889042246257058
731112.36041910841595381498, 0.00031216965609660158, 0.00271810661916674096
731112.36053484911099076271, 0.00023857190076603932, 0.00277152354409854413
731112.36065058980602771044, 0.00027387602375659689, 0.00334623083794793538
731112.36076633050106465816, 0.00033238268387061556, 0.00334427377646729501
731112.36088207119610160589, 0.00022467572140745051, 0.00192479000984523900
731112.36099781189113855362, 0.00019801831919583193, 0.00184691860752041540
731112.36111355258617550135, 0.00027766338263217533, 0.00267729152418387951
731112.36122929328121244907, 0.00026277288988323344, 0.00270488788047714519
731112.36134503397624939680, 0.00018617023908646302, 0.00184365934509402116
731112.36146077467128634453, 0.00008740884097009901, 0.00080700829156562701
731112.36157651536632329226, 0.00011261611787290533, 0.00081639629494064541
731112.36169225606136023998, 0.00009694666905913594, 0.00079657536085336964
731112.36180799675639718771, 0.00004265667399289896, 0.00034840463848535098
731112.36192373745143413544, 0.00005263979221227123, 0.00049451894250499972
731112.36203947814647108316, 0.00002724341736325688, 0.00028771300640936071
731112.36215521884150803089, 0.00002353698414654896, 0.00026646001624040458
731112.36227095953654497862, 0.00001317842484584596, 0.00011913849792855860
731112.36238670023158192635, 0.00005919951379598925, 0.00040066313221552818
731112.36250244092661887407, 0.00007673860431176577, 0.00089393238482193458
731112.36261818162165582180, 0.00013772926734882091, 0.00105489884835673542
731112.36273392231669276953, 0.00006373076486786658, 0.00058857914666264643
731112.36284966301172971725, 0.00006487884389067403, 0.00055891323679705285
731112.36296540370676666498, 0.00008836068118125919, 0.00089730107902331511
731112.36308114440180361271, 0.00010239102450863857, 0.00104709625914640330
731112.36319688509684056044, 0.00002475713016104629, 0.00012595727949360673
731112.36331262579187750816, 0.00006799874401396564, 0.00085293527252489304
731112.36342836648691445589, 0.00007208093456204456, 0.00076996438752126393
731112.36354410718195140362, 0.00006856860046137344, 0.00051232627188957315
731112.36365984787698835135, 0.00010937531717278114, 0.00127376573923575730
731112.36377558857202529907, 0.00008841542032349040, 0.00093966632044422879
731112.36389132926706224680, 0.00011353061198323169, 0.00154542694386130153
731112.36400706996209919453, 0.00012902228888954850, 0.00158890019596900369
731112.36412281065713614225, 0.00006536785826738784, 0.00080524185396415476
731112.36423855135217308998, 0.00012434536009455944, 0.00165747054913669908
731112.36435429204721003771, 0.00003812200346058962, 0.00031798998323352457
731112.36447003274224698544, 0.00005182174427232769, 0.00044147950555310713
731112.36458577343728393316, 0.00005975210377148955, 0.00059647869065800963
731112.36470151413232088089, 0.00004609844996330979, 0.00038324021459210610
731112.36481725482735782862, 0.00005585187203920038, 0.00043064614166429013
731112.36493299552239477634, 0.00003968813207754254, 0.00034497922315436763
731112.36504873621743172407, 0.00006282182131638709, 0.00049524678822008769
731112.36516447691246867180, 0.00006362778996892436, 0.00042302358632788503
731112.36528021760750561953, 0.00006908840025565520, 0.00049330396943337348
731112.36539595830254256725, 0.00009769942541993009, 0.00058348388213597373
731112.36551169899757951498, 0.00005893229102079928, 0.00053351759598944774
731112.36562743969261646271, 0.00011148895887420371, 0.00145167497079670628
731112.36574318038765341043, 0.00007839995559741755, 0.00070078891432863400
731112.36585892108269035816, 0.00008531848513970956, 0.00087929503097244519
731112.36597466177772730589, 0.00010757889215724888, 0.00121694479740168220
731112.36609040247276425362, 0.00006527107044042342, 0.00049022101376477133
731112.36620614316780120134, 0.00009585925115431689, 0.00072198224016807252
731112.36632188386283814907, 0.00004896380671152547, 0.00043730906584637944
731112.36643762455787509680, 0.00008024875227229632, 0.00085176112779449453
731112.36655336525291204453, 0.00009309532826928315, 0.00072717924362790246
731112.36666910594794899225, 0.00010073649871300886, 0.00112901008029051811
731112.36678484664298593998, 0.00012530512312601273, 0.00098082497926670108
731112.36690058733802288771, 0.00017242512001088212, 0.00196963046239695232
731112.36701632803305983543, 0.00017416633595171749, 0.00169645522424275038
731112.36713206872809678316, 0.00005262188191288260, 0.00042824011853065294
731112.36724780942313373089, 0.00009272346675544921, 0.00070604292426544937
731112.36736355011817067862, 0.00013013028563559192, 0.00119799741891498139
731112.36747929081320762634, 0.00013267705079444657, 0.00130647494986716752
731112.36759503150824457407, 0.00011802426924450212, 0.00124433579688168613
731112.36771077220328152180, 0.00013533839845713462, 0.00127026477843127550
731112.36782651289831846952, 0.00010681876008208838, 0.00092440601644701650
731112.36794225359335541725, 0.00014430082544994742, 0.00142702266754796830
731112.36805799428839236498, 0.00017350788827695014, 0.00174508119877528280
731112.36817373498342931271, 0.00016118434069302504, 0.00186541603143506630
731112.36828947567846626043, 0.00019339519856488899, 0.00133321168217560718
731112.36840521637350320816, 0.00009129088575800018, 0.00078375488161040881
731112.36852095706854015589, 0.00012674100665481807, 0.00139983148906237548
731112.36863669776357710361, 0.00015606053858629966, 0.00124390794405836755
731112.36875243845861405134, 0.00009907202180545332, 0.00076297742008658962
731112.36886817915365099907, 0.00015684753525231735, 0.00150463285405122134
731112.36898391984868794680, 0.00010676172218928926, 0.00099360004147319063
